t_min,lon,lat
135.0,-58.99676017208962,-2.140143663328039
135.0,-59.00269985659198,-2.1406832562915903
135.0,-59.0002699856592,-2.1412228492551413
135.0,-59.00188989961439,-2.1414926457369168
135.0,-59.001349928295994,-2.1414926457369168
135.0,-58.99514025813443,-2.1425718316640197
135.0,-59.00296984225118,-2.1423020351822437
135.0,-59.00323982791038,-2.142841628145795
135.0,-58.99514025813443,-2.1431114246275706
135.0,-58.99460028681603,-2.143651017591122
135.0,-59.00296984225118,-2.1447302035182245
135.0,-58.99379032983844,-2.1452697964817755
135.0,-59.00323982791038,-2.145809389445327
135.0,-58.99352034417924,-2.1455395929635515
135.0,-58.994330301156836,-2.146348982408878
135.0,-59.00269985659198,-2.1468885753724294
135.0,-58.99379032983844,-2.1485073542630833
135.0,-59.00107994263679,-2.1485073542630833
135.0,-59.002159885273585,-2.1490469472266343
135.0,-59.00161991395519,-2.1487771507448588
135.0,-59.00188989961439,-2.1493167437084097
135.0,-58.99460028681603,-2.149856336671961
135.0,-58.99838008604481,-2.150395929635512
135.0,-58.994060315497634,-2.1501261331537367
135.0,-58.99460028681603,-2.150395929635512
135.0,-58.99811010038561,-2.150665726117288
135.0,-59.0002699856592,-2.1509355225990636
135.0,-58.9997300143408,-2.1509355225990636
135.0,-58.9991900430224,-2.150665726117288
135.0,-58.999460028681604,-2.1509355225990636
135.0,-58.997840114726415,-2.1509355225990636
135.0,-58.99730014340802,-2.1509355225990636
135.0,-58.99703015774882,-2.1509355225990636
138.0,-59.000539971318396,-2.140143663328039
138.0,-59.0,-2.140143663328039
138.0,-58.9991900430224,-2.1404134598098143
138.0,-58.99892005736321,-2.1398738668462634
138.0,-59.000539971318396,-2.1406832562915903
138.0,-58.997840114726415,-2.1406832562915903
138.0,-59.0008099569776,-2.1404134598098143
138.0,-58.99676017208962,-2.140953052773366
138.0,-59.00242987093279,-2.1412228492551413
138.0,-59.00161991395519,-2.1412228492551413
138.0,-59.00107994263679,-2.1412228492551413
138.0,-58.99676017208962,-2.1414926457369168
138.0,-58.99649018643042,-2.1414926457369168
138.0,-58.996220200771226,-2.142032238700468
138.0,-59.00107994263679,-2.1417624422186927
138.0,-59.00323982791038,-2.142032238700468
138.0,-59.00296984225118,-2.142032238700468
138.0,-59.00269985659198,-2.1425718316640197
138.0,-58.99514025813443,-2.142032238700468
138.0,-58.99514025813443,-2.1423020351822437
138.0,-59.00323982791038,-2.1431114246275706
138.0,-59.00323982791038,-2.1425718316640197
138.0,-58.99541024379363,-2.1431114246275706
138.0,-58.99460028681603,-2.1431114246275706
138.0,-58.99460028681603,-2.1439208140728976
138.0,-58.99379032983844,-2.144190610554673
138.0,-59.00323982791038,-2.1447302035182245
138.0,-58.99352034417924,-2.1452697964817755
138.0,-59.003779799228774,-2.1452697964817755
138.0,-59.00296984225118,-2.146618778890654
138.0,-59.00323982791038,-2.1474281683359804
138.0,-58.994060315497634,-2.1476979648177563
138.0,-58.994060315497634,-2.1482375577813073
138.0,-58.994330301156836,-2.1493167437084097
138.0,-59.0008099569776,-2.1495865401901857
138.0,-59.000539971318396,-2.1501261331537367
138.0,-58.99487027247523,-2.150395929635512
138.0,-58.9991900430224,-2.1501261331537367
138.0,-58.996220200771226,-2.150395929635512
138.0,-59.0,-2.1509355225990636
138.0,-58.99892005736321,-2.150395929635512
138.0,-58.99892005736321,-2.150665726117288
138.0,-59.0002699856592,-2.151205319080839
141.0,-59.0002699856592,-2.139604070364488
141.0,-59.0002699856592,-2.1398738668462634
141.0,-58.9997300143408,-2.1398738668462634
141.0,-58.9991900430224,-2.1398738668462634
141.0,-58.99649018643042,-2.1398738668462634
141.0,-59.00107994263679,-2.1406832562915903
141.0,-58.99730014340802,-2.140143663328039
141.0,-59.00242987093279,-2.1404134598098143
141.0,-59.002159885273585,-2.1404134598098143
141.0,-59.00188989961439,-2.1406832562915903
141.0,-59.00107994263679,-2.1414926457369168
141.0,-58.99649018643042,-2.1412228492551413
141.0,-59.0008099569776,-2.1417624422186927
141.0,-58.996220200771226,-2.1414926457369168
141.0,-59.00323982791038,-2.1417624422186927
141.0,-58.99649018643042,-2.1423020351822437
141.0,-58.99514025813443,-2.1417624422186927
141.0,-58.99487027247523,-2.1425718316640197
141.0,-59.00323982791038,-2.1423020351822437
141.0,-59.00350981356958,-2.1425718316640197
141.0,-59.00350981356958,-2.142841628145795
141.0,-58.99460028681603,-2.143381221109346
141.0,-58.994330301156836,-2.1439208140728976
141.0,-58.99379032983844,-2.1444604070364486
141.0,-59.00350981356958,-2.1444604070364486
141.0,-59.004049784887975,-2.1452697964817755
141.0,-59.00296984225118,-2.145809389445327
141.0,-59.00242987093279,-2.1460791859271025
141.0,-59.00269985659198,-2.146618778890654
141.0,-59.00269985659198,-2.1487771507448588
141.0,-58.99379032983844,-2.1482375577813073
141.0,-59.00188989961439,-2.1490469472266343
141.0,-58.994060315497634,-2.1493167437084097
141.0,-59.00107994263679,-2.1495865401901857
141.0,-58.994330301156836,-2.150395929635512
141.0,-58.994330301156836,-2.149856336671961
141.0,-58.995950215112025,-2.150665726117288
141.0,-58.99460028681603,-2.150665726117288
141.0,-58.99811010038561,-2.1509355225990636
141.0,-59.0,-2.151205319080839
141.0,-58.99757012906721,-2.151205319080839
141.0,-58.99676017208962,-2.151205319080839
144.0,-59.0,-2.139604070364488
144.0,-58.9997300143408,-2.139604070364488
144.0,-58.999460028681604,-2.1398738668462634
144.0,-58.999460028681604,-2.139604070364488
144.0,-58.9991900430224,-2.139604070364488
144.0,-58.998650071704006,-2.139604070364488
144.0,-58.996220200771226,-2.139604070364488
144.0,-58.996220200771226,-2.140143663328039
144.0,-58.997840114726415,-2.140143663328039
144.0,-58.99703015774882,-2.1398738668462634
144.0,-59.00107994263679,-2.1404134598098143
144.0,-58.99892005736321,-2.140143663328039
144.0,-58.99649018643042,-2.1406832562915903
144.0,-59.00269985659198,-2.140953052773366
144.0,-59.001349928295994,-2.1412228492551413
144.0,-59.0008099569776,-2.1412228492551413
144.0,-59.0008099569776,-2.1414926457369168
144.0,-58.996220200771226,-2.1417624422186927
144.0,-59.00296984225118,-2.1417624422186927
144.0,-59.00269985659198,-2.1414926457369168
144.0,-58.99487027247523,-2.142032238700468
144.0,-58.99568022945283,-2.1423020351822437
144.0,-58.99460028681603,-2.142841628145795
144.0,-58.994330301156836,-2.142841628145795
144.0,-58.994330301156836,-2.143651017591122
144.0,-58.994060315497634,-2.1439208140728976
144.0,-59.00350981356958,-2.144190610554673
144.0,-59.00431977054717,-2.1452697964817755
144.0,-59.004049784887975,-2.1455395929635515
144.0,-59.003779799228774,-2.1455395929635515
144.0,-59.00323982791038,-2.1460791859271025
144.0,-59.00323982791038,-2.1468885753724294
144.0,-59.00323982791038,-2.147158371854205
144.0,-59.00323982791038,-2.1485073542630833
144.0,-59.00296984225118,-2.1485073542630833
144.0,-58.99379032983844,-2.1487771507448588
144.0,-59.001349928295994,-2.1493167437084097
144.0,-59.00161991395519,-2.1495865401901857
144.0,-59.000539971318396,-2.150395929635512
144.0,-58.994060315497634,-2.149856336671961
144.0,-58.994060315497634,-2.150395929635512
144.0,-58.994060315497634,-2.150665726117288
144.0,-58.998650071704006,-2.1509355225990636
144.0,-58.99568022945283,-2.1509355225990636
144.0,-58.9997300143408,-2.151205319080839
144.0,-58.99757012906721,-2.1509355225990636
144.0,-58.997840114726415,-2.151205319080839
144.0,-58.99730014340802,-2.151475115562615
147.0,-59.000539971318396,-2.139334273882712
147.0,-59.0,-2.139334273882712
147.0,-58.9997300143408,-2.139334273882712
147.0,-58.999460028681604,-2.139334273882712
147.0,-58.9991900430224,-2.139334273882712
147.0,-58.99892005736321,-2.139604070364488
147.0,-58.99838008604481,-2.139334273882712
147.0,-58.99838008604481,-2.139604070364488
147.0,-58.99811010038561,-2.1398738668462634
147.0,-58.996220200771226,-2.1398738668462634
147.0,-58.997840114726415,-2.1404134598098143
147.0,-59.00269985659198,-2.1404134598098143
147.0,-59.00188989961439,-2.1404134598098143
147.0,-59.00161991395519,-2.1406832562915903
147.0,-59.001349928295994,-2.1404134598098143
147.0,-58.99676017208962,-2.1406832562915903
147.0,-59.00107994263679,-2.140953052773366
147.0,-58.99460028681603,-2.1417624422186927
147.0,-58.99487027247523,-2.1423020351822437
147.0,-58.99460028681603,-2.1425718316640197
147.0,-59.003779799228774,-2.1425718316640197
147.0,-58.99352034417924,-2.1444604070364486
147.0,-59.00269985659198,-2.1460791859271025
147.0,-59.00296984225118,-2.146348982408878
147.0,-58.994330301156836,-2.1474281683359804
147.0,-58.99379032983844,-2.147967761299532
147.0,-59.001349928295994,-2.1490469472266343
147.0,-58.994060315497634,-2.1490469472266343
147.0,-58.994060315497634,-2.1495865401901857
147.0,-59.00188989961439,-2.1495865401901857
147.0,-58.99379032983844,-2.1501261331537367
147.0,-58.99811010038561,-2.150395929635512
147.0,-58.995950215112025,-2.150395929635512
147.0,-58.99541024379363,-2.1509355225990636
147.0,-58.99541024379363,-2.151205319080839
147.0,-58.9997300143408,-2.151475115562615
147.0,-58.999460028681604,-2.151475115562615
147.0,-58.99649018643042,-2.1509355225990636
147.0,-58.99649018643042,-2.151475115562615
147.0,-58.99703015774882,-2.151205319080839
150.0,-59.000539971318396,-2.1390644774009364
150.0,-59.0002699856592,-2.139334273882712
150.0,-58.9997300143408,-2.1390644774009364
150.0,-58.999460028681604,-2.1390644774009364
150.0,-58.996220200771226,-2.139334273882712
150.0,-58.995950215112025,-2.140143663328039
150.0,-58.99730014340802,-2.1398738668462634
150.0,-59.00161991395519,-2.140143663328039
150.0,-58.99757012906721,-2.140143663328039
150.0,-59.0008099569776,-2.140953052773366
150.0,-58.99649018643042,-2.140953052773366
150.0,-59.00269985659198,-2.1412228492551413
150.0,-58.996220200771226,-2.1412228492551413
150.0,-58.99541024379363,-2.1414926457369168
150.0,-58.99487027247523,-2.1414926457369168
150.0,-58.99487027247523,-2.1417624422186927
150.0,-58.99460028681603,-2.1414926457369168
150.0,-58.994330301156836,-2.1417624422186927
150.0,-59.00350981356958,-2.1423020351822437
150.0,-58.99460028681603,-2.142032238700468
150.0,-58.99460028681603,-2.1423020351822437
150.0,-58.99487027247523,-2.142841628145795
150.0,-58.994330301156836,-2.1425718316640197
150.0,-59.00323982791038,-2.143381221109346
150.0,-58.994330301156836,-2.143381221109346
150.0,-58.994060315497634,-2.143651017591122
150.0,-58.99352034417924,-2.144190610554673
150.0,-59.00323982791038,-2.144190610554673
150.0,-59.003779799228774,-2.1444604070364486
150.0,-59.004049784887975,-2.145
150.0,-59.00350981356958,-2.145809389445327
150.0,-59.00323982791038,-2.146348982408878
150.0,-59.00323982791038,-2.1482375577813073
150.0,-59.00323982791038,-2.1487771507448588
150.0,-59.002159885273585,-2.1493167437084097
150.0,-58.99460028681603,-2.1495865401901857
150.0,-58.99379032983844,-2.1493167437084097
150.0,-58.99379032983844,-2.150395929635512
150.0,-58.99892005736321,-2.1509355225990636
150.0,-58.99838008604481,-2.150665726117288
150.0,-58.996220200771226,-2.150665726117288
150.0,-59.000539971318396,-2.150665726117288
150.0,-58.9991900430224,-2.151205319080839
150.0,-58.99838008604481,-2.151205319080839
150.0,-58.996220200771226,-2.1509355225990636
150.0,-58.99514025813443,-2.1509355225990636
150.0,-58.99514025813443,-2.151205319080839
150.0,-59.000539971318396,-2.151205319080839
150.0,-59.0,-2.151475115562615
150.0,-58.999460028681604,-2.151205319080839
150.0,-58.99757012906721,-2.151475115562615
150.0,-58.99676017208962,-2.151475115562615
153.0,-58.99811010038561,-2.139604070364488
153.0,-58.99892005736321,-2.139334273882712
153.0,-58.998650071704006,-2.1398738668462634
153.0,-58.99703015774882,-2.139604070364488
153.0,-59.00161991395519,-2.1404134598098143
153.0,-59.00269985659198,-2.140143663328039
153.0,-59.00242987093279,-2.140143663328039
153.0,-58.9991900430224,-2.140143663328039
153.0,-59.00161991395519,-2.140953052773366
153.0,-59.001349928295994,-2.140953052773366
153.0,-58.996220200771226,-2.1406832562915903
153.0,-58.995950215112025,-2.1412228492551413
153.0,-58.99487027247523,-2.1412228492551413
153.0,-58.994330301156836,-2.142032238700468
153.0,-59.00296984225118,-2.143381221109346
153.0,-58.994060315497634,-2.1431114246275706
153.0,-58.994060315497634,-2.143381221109346
153.0,-59.00296984225118,-2.1439208140728976
153.0,-59.00350981356958,-2.1447302035182245
153.0,-59.00296984225118,-2.1444604070364486
153.0,-59.00431977054717,-2.145
153.0,-59.003779799228774,-2.145
153.0,-59.00296984225118,-2.1460791859271025
153.0,-59.00269985659198,-2.146348982408878
153.0,-59.00323982791038,-2.146618778890654
153.0,-59.00350981356958,-2.147158371854205
153.0,-59.00350981356958,-2.1476979648177563
153.0,-58.99379032983844,-2.1476979648177563
153.0,-59.00296984225118,-2.1487771507448588
153.0,-59.00323982791038,-2.1490469472266343
153.0,-59.00107994263679,-2.1493167437084097
153.0,-58.99379032983844,-2.1490469472266343
153.0,-59.002159885273585,-2.1495865401901857
153.0,-59.00161991395519,-2.1493167437084097
153.0,-59.001349928295994,-2.149856336671961
153.0,-58.99568022945283,-2.150395929635512
153.0,-58.99730014340802,-2.151205319080839
153.0,-58.99568022945283,-2.150665726117288
153.0,-58.99514025813443,-2.150665726117288
153.0,-58.99487027247523,-2.151205319080839
153.0,-59.0002699856592,-2.151475115562615
153.0,-58.99892005736321,-2.151205319080839
153.0,-58.9991900430224,-2.151475115562615
153.0,-58.99838008604481,-2.1509355225990636
153.0,-58.99811010038561,-2.151475115562615
153.0,-58.99649018643042,-2.151205319080839
153.0,-58.99514025813443,-2.151475115562615
153.0,-58.99487027247523,-2.151475115562615
156.0,-58.999460028681604,-2.138794680919161
156.0,-59.0,-2.1390644774009364
156.0,-58.9991900430224,-2.1390644774009364
156.0,-58.998650071704006,-2.139334273882712
156.0,-58.99838008604481,-2.1390644774009364
156.0,-58.995950215112025,-2.139334273882712
156.0,-58.99676017208962,-2.139604070364488
156.0,-58.99757012906721,-2.1398738668462634
156.0,-58.996220200771226,-2.1404134598098143
156.0,-58.995950215112025,-2.1404134598098143
156.0,-58.99568022945283,-2.1398738668462634
156.0,-59.002159885273585,-2.140143663328039
156.0,-58.996220200771226,-2.140953052773366
156.0,-58.995950215112025,-2.1417624422186927
156.0,-58.99514025813443,-2.1414926457369168
156.0,-58.99460028681603,-2.1412228492551413
156.0,-58.994330301156836,-2.1412228492551413
156.0,-59.000539971318396,-2.142032238700468
156.0,-58.994330301156836,-2.1423020351822437
156.0,-59.003779799228774,-2.1423020351822437
156.0,-58.99514025813443,-2.142841628145795
156.0,-58.994060315497634,-2.1423020351822437
156.0,-58.994330301156836,-2.1431114246275706
156.0,-58.99379032983844,-2.1439208140728976
156.0,-58.99352034417924,-2.1439208140728976
156.0,-59.00323982791038,-2.1444604070364486
156.0,-59.004049784887975,-2.145809389445327
156.0,-59.00323982791038,-2.1476979648177563
156.0,-58.99352034417924,-2.1476979648177563
156.0,-59.00296984225118,-2.1490469472266343
156.0,-58.99352034417924,-2.1487771507448588
156.0,-58.99352034417924,-2.1490469472266343
156.0,-58.99379032983844,-2.149856336671961
156.0,-59.001349928295994,-2.1495865401901857
156.0,-59.0008099569776,-2.1509355225990636
156.0,-58.99460028681603,-2.1509355225990636
156.0,-58.998650071704006,-2.151205319080839
156.0,-58.996220200771226,-2.151205319080839
156.0,-58.99568022945283,-2.151205319080839
156.0,-58.99487027247523,-2.1509355225990636
156.0,-58.9991900430224,-2.1509355225990636
156.0,-58.99811010038561,-2.151205319080839
156.0,-58.99838008604481,-2.151475115562615
156.0,-58.99460028681603,-2.151475115562615
156.0,-58.99703015774882,-2.151475115562615
156.0,-58.99460028681603,-2.151205319080839
159.0,-58.99703015774882,-2.139334273882712
159.0,-58.99649018643042,-2.139334273882712
159.0,-58.995950215112025,-2.139604070364488
159.0,-58.997840114726415,-2.1398738668462634
159.0,-58.99568022945283,-2.139604070364488
159.0,-59.00296984225118,-2.1398738668462634
159.0,-59.00242987093279,-2.1398738668462634
159.0,-59.00296984225118,-2.140953052773366
159.0,-58.99568022945283,-2.1412228492551413
159.0,-58.994060315497634,-2.140953052773366
159.0,-58.995950215112025,-2.1414926457369168
159.0,-58.994060315497634,-2.142032238700468
159.0,-59.003779799228774,-2.142032238700468
159.0,-58.994060315497634,-2.142841628145795
159.0,-58.99379032983844,-2.143651017591122
159.0,-59.00269985659198,-2.143651017591122
159.0,-59.00269985659198,-2.144190610554673
159.0,-59.004049784887975,-2.1447302035182245
159.0,-59.003779799228774,-2.1447302035182245
159.0,-59.00431977054717,-2.1447302035182245
159.0,-59.00458975620637,-2.1452697964817755
159.0,-59.003779799228774,-2.1460791859271025
159.0,-59.00350981356958,-2.1474281683359804
159.0,-59.00323982791038,-2.147967761299532
159.0,-59.00350981356958,-2.1490469472266343
159.0,-59.00269985659198,-2.1490469472266343
159.0,-59.00350981356958,-2.1493167437084097
159.0,-59.001349928295994,-2.1501261331537367
159.0,-59.000539971318396,-2.1509355225990636
159.0,-59.00107994263679,-2.1509355225990636
159.0,-58.99487027247523,-2.150665726117288
159.0,-58.994330301156836,-2.1509355225990636
159.0,-58.99892005736321,-2.151475115562615
159.0,-58.998650071704006,-2.151475115562615
159.0,-58.997840114726415,-2.151475115562615
159.0,-58.995950215112025,-2.1509355225990636
159.0,-58.995950215112025,-2.151205319080839
159.0,-58.995950215112025,-2.151475115562615
159.0,-58.994330301156836,-2.151475115562615
162.0,-59.0008099569776,-2.1390644774009364
162.0,-59.0002699856592,-2.1390644774009364
162.0,-59.0008099569776,-2.139604070364488
162.0,-58.99676017208962,-2.139334273882712
162.0,-58.995950215112025,-2.1390644774009364
162.0,-58.99676017208962,-2.1398738668462634
162.0,-58.99568022945283,-2.139334273882712
162.0,-58.99541024379363,-2.1398738668462634
162.0,-59.002159885273585,-2.1398738668462634
162.0,-58.99541024379363,-2.140143663328039
162.0,-59.001349928295994,-2.1406832562915903
162.0,-58.99379032983844,-2.1406832562915903
162.0,-58.994060315497634,-2.1412228492551413
162.0,-58.994330301156836,-2.1414926457369168
162.0,-58.99541024379363,-2.1417624422186927
162.0,-59.00350981356958,-2.142032238700468
162.0,-58.99379032983844,-2.142032238700468
162.0,-59.004049784887975,-2.142841628145795
162.0,-58.994060315497634,-2.1425718316640197
162.0,-58.99379032983844,-2.142841628145795
162.0,-59.00350981356958,-2.143381221109346
162.0,-59.00296984225118,-2.144190610554673
162.0,-59.00269985659198,-2.1444604070364486
162.0,-59.00350981356958,-2.1487771507448588
162.0,-59.003779799228774,-2.1487771507448588
162.0,-59.003779799228774,-2.1490469472266343
162.0,-58.99352034417924,-2.1493167437084097
162.0,-58.99352034417924,-2.1495865401901857
162.0,-59.00107994263679,-2.149856336671961
162.0,-59.00107994263679,-2.1501261331537367
162.0,-59.001349928295994,-2.150395929635512
162.0,-59.00107994263679,-2.151205319080839
162.0,-58.994330301156836,-2.150665726117288
165.0,-59.0,-2.138794680919161
165.0,-58.9997300143408,-2.138794680919161
165.0,-58.9991900430224,-2.138794680919161
165.0,-58.998650071704006,-2.138794680919161
165.0,-58.998650071704006,-2.1390644774009364
165.0,-58.99730014340802,-2.1390644774009364
165.0,-58.99649018643042,-2.1390644774009364
165.0,-58.996220200771226,-2.1390644774009364
165.0,-59.00269985659198,-2.1398738668462634
165.0,-59.00188989961439,-2.140143663328039
165.0,-59.001349928295994,-2.140143663328039
165.0,-58.99514025813443,-2.140143663328039
165.0,-58.995950215112025,-2.1406832562915903
165.0,-58.99379032983844,-2.140953052773366
165.0,-58.99352034417924,-2.140953052773366
165.0,-59.00323982791038,-2.1406832562915903
165.0,-58.994330301156836,-2.1406832562915903
165.0,-58.994060315497634,-2.1406832562915903
165.0,-58.99568022945283,-2.1417624422186927
165.0,-58.99541024379363,-2.1412228492551413
165.0,-58.99568022945283,-2.1414926457369168
165.0,-58.994060315497634,-2.1417624422186927
165.0,-58.99352034417924,-2.142032238700468
165.0,-58.99352034417924,-2.1423020351822437
165.0,-58.99379032983844,-2.1425718316640197
165.0,-58.99352034417924,-2.1425718316640197
165.0,-58.99379032983844,-2.1431114246275706
165.0,-58.99352034417924,-2.143381221109346
165.0,-59.00242987093279,-2.1444604070364486
165.0,-59.004049784887975,-2.1444604070364486
165.0,-59.00458975620637,-2.1455395929635515
165.0,-59.00431977054717,-2.145809389445327
165.0,-59.003779799228774,-2.145809389445327
165.0,-59.00431977054717,-2.1460791859271025
165.0,-59.00350981356958,-2.147967761299532
165.0,-59.004049784887975,-2.1490469472266343
165.0,-59.00269985659198,-2.1493167437084097
165.0,-59.0008099569776,-2.1501261331537367
165.0,-59.00107994263679,-2.150395929635512
165.0,-59.00107994263679,-2.150665726117288
165.0,-58.998650071704006,-2.150665726117288
165.0,-59.00107994263679,-2.151475115562615
168.0,-58.99892005736321,-2.138794680919161
168.0,-58.99838008604481,-2.138524884437385
168.0,-58.99703015774882,-2.138794680919161
168.0,-58.995950215112025,-2.138794680919161
168.0,-58.99568022945283,-2.1390644774009364
168.0,-58.99703015774882,-2.1390644774009364
168.0,-59.0008099569776,-2.139334273882712
168.0,-59.00296984225118,-2.139604070364488
168.0,-58.99649018643042,-2.139604070364488
168.0,-58.99568022945283,-2.140143663328039
168.0,-59.00296984225118,-2.1404134598098143
168.0,-58.99487027247523,-2.1398738668462634
168.0,-59.00296984225118,-2.1406832562915903
168.0,-58.995950215112025,-2.140953052773366
168.0,-58.99568022945283,-2.140953052773366
168.0,-58.99514025813443,-2.140953052773366
168.0,-58.99460028681603,-2.140953052773366
168.0,-58.995950215112025,-2.142032238700468
168.0,-58.99379032983844,-2.1414926457369168
168.0,-58.99352034417924,-2.142841628145795
168.0,-59.00350981356958,-2.143651017591122
168.0,-59.00269985659198,-2.143381221109346
168.0,-58.99352034417924,-2.143651017591122
168.0,-59.00269985659198,-2.1439208140728976
168.0,-59.00485974186557,-2.1452697964817755
168.0,-59.00350981356958,-2.146348982408878
168.0,-59.003779799228774,-2.147158371854205
168.0,-59.00323982791038,-2.1495865401901857
168.0,-59.00296984225118,-2.1495865401901857
168.0,-59.00269985659198,-2.1495865401901857
168.0,-59.00242987093279,-2.1493167437084097
168.0,-59.00161991395519,-2.1501261331537367
168.0,-58.994330301156836,-2.151205319080839
168.0,-58.99541024379363,-2.151475115562615
171.0,-58.99811010038561,-2.138794680919161
171.0,-58.999460028681604,-2.138524884437385
171.0,-58.99892005736321,-2.1390644774009364
171.0,-59.00107994263679,-2.138794680919161
171.0,-58.99838008604481,-2.138794680919161
171.0,-58.99541024379363,-2.1390644774009364
171.0,-58.99730014340802,-2.139604070364488
171.0,-58.99541024379363,-2.139604070364488
171.0,-59.00269985659198,-2.139604070364488
171.0,-59.000539971318396,-2.139604070364488
171.0,-59.00242987093279,-2.139604070364488
171.0,-58.99487027247523,-2.139604070364488
171.0,-58.99487027247523,-2.140143663328039
